"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Users\user\AppData\Local\Temp\codex_exp2_opaque\model_frozen_v2.nlogox"
"experiment-2-opaque-main-final"
"08/01/2026 17:05:05:071 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","run-seed","world-mode","peer-sharing?","credence-policy","[step]","actual-seed","hidden-world","ticks","report-table-version","expert-total-pulls","total-lay-pulls","expert-truth-mass-at-25","expert-recommendation-score-at-25","expert-informative-observations-at-25","mean-lay-truth-mass-at-25","mean-lay-llr-at-25","mean-lay-recommendation-score-at-25","mean-lay-informative-observations-at-25","mean-lay-archive-size-at-25","mean-lay-cumulative-regret-at-25","private-expert-q-at-intervention","private-expert-llr-at-intervention","broadcast-message-bin","broadcast-message-midpoint","broadcast-message-llr","broadcast-message-mode","expert-report-direction-accuracy","credence-message-count","expert-raw-items-transmitted","inbox-empty-at-intervention?","maximum-message-bin-copy-error","maximum-message-llr-copy-error","maximum-immediate-policy-formula-error","mean-received-message-bin-post-intervention","received-bin-dispersion-post-intervention","mean-received-message-llr-post-intervention","received-message-llr-dispersion-post-intervention","mean-lay-truth-mass-post-intervention","lay-q-dispersion-post-intervention","mean-lay-local-archive-size-post-intervention","mean-lay-active-decision-inputs-post-intervention","mean-lay-post-intervention-regret","early-window-wrong-choice-rate","post-intervention-correct-choice-rate","final-window-correct-choice-rate","final-window-wrong-choice-rate","mean-lay-final-brier-score","mean-lay-posterior-truth-mass","mean-lay-q","mean-lay-cumulative-regret","mean-lay-realized-payoff","post-intervention-realized-payoff","mean-lay-b-pulls","maximum-local-ledger-identity-error","maximum-regret-identity-error","maximum-decision-decomposition-error","network-structure-valid?","message-accounting-valid?","evidence-provenance-valid?","credence-payload-valid?","credence-intervention-valid?"
"31","510031","B-good","true","No Deference","500","510031","B-good","500","sha256:2708886b9a088082","125","5000","0.5","0.5","58","0.7484150090068415","1.3846277986888436","0.85","47.7","75","0.45500000000000035","0.5","-5.551115123125783E-17","5","0.55","0.225409722106603","Coarse","1","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.7484150090068415","0.2367893018091154","75","75","0.5149999999999999","0.144","0.9783157894736842","1","0","5.563747217671959E-27","0.9999999999999698","0.9999999999999698","0.9700000000000003","0.5622","0.5625263157894737","480.6","9.947598300641403E-14","7.105427357601002E-15","7.105427357601002E-15","true","true","true","true","true"
"32","510032","B-good","true","No Deference","500","510032","B-good","500","sha256:2708886b9a088082","125","5000","0.8814994686598715","1","100","0.48950357978149145","-0.06020120863864542","0.5","38.1","75","0.6150000000000005","0.8814994686598715","2.006706954621513","8","0.8500000000000001","1.70144743881961","Coarse","1","1","0","true","0","0","0","8","0","1.70144743881961","0","0.48950357978149145","0.20104026791668858","75","75","2.0049999999999972","0.344","0.915578947368421","1","0","7.041358765112285E-13","0.9999997040123608","0.9999997040123608","2.619999999999998","0.542","0.544","447.6","8.526512829121202E-14","2.5757174171303632E-14","1.2434497875801753E-14","true","true","true","true","true"
"34","510034","B-good","true","No Deference","500","510034","B-good","500","sha256:2708886b9a088082","125","5000","0.2682825988187187","0","47","0.6412699143608542","0.6622132950250993","0.8","38.1","75","0.6150000000000005","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","0","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.6412699143608542","0.16592066602087205","75","75","0.4550000000000002","0.156","0.9808421052631578","1","0","1.3027607920531665E-24","0.9999999999994253","0.9999999999994253","1.0700000000000007","0.5512","0.5530526315789474","478.6","7.105427357601002E-14","8.43769498715119E-15","0","true","true","true","true","true"
"33","510033","B-good","true","No Deference","500","510033","B-good","500","sha256:2708886b9a088082","125","5000","0.9314206186232206","1","95","0.6996255976164403","1.083621755495617","0.8","43.8","75","0.5200000000000005","0.9314206186232206","2.608719041007966","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.6996255976164403","0.2728089275754804","75","75","1.4250000000000034","0.264","0.94","1","0","4.5761687837962474E-21","0.9999999999756574","0.9999999999756574","1.9450000000000038","0.5476","0.5492631578947369","461.1","7.815970093361102E-14","1.7763568394002505E-14","1.4210854715202004E-14","true","true","true","true","true"
"35","510035","B-good","true","No Deference","500","510035","B-good","500","sha256:2708886b9a088082","125","5000","0.9009100727155935","1","99","0.6885627711230758","0.9030181295796806","0.75","47.7","75","0.4550000000000004","0.9009100727155935","2.207377650083664","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.6885627711230758","0.16832974002287102","75","75","2.059999999999997","0.252","0.9132631578947369","1","0","2.1414107875293955E-9","0.9999852222677379","0.9999852222677379","2.5149999999999975","0.545","0.5465263157894736","449.7","9.237055564881302E-14","2.4868995751603507E-14","7.105427357601002E-15","true","true","true","true","true"
"36","510036","B-good","true","No Deference","500","510036","B-good","500","sha256:2708886b9a088082","125","5000","0.44999999999999996","0","65","0.49463344373757795","-0.06020120863864542","0.5","35.1","75","0.6650000000000006","0.44999999999999996","-0.2006706954621512","4","0.45","-0.332834215328142","Coarse","0","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.49463344373757795","0.264983193116032","75","75","4.7399999999999896","0.556","0.8004210526315789","1","0","1.7530123214590186E-11","0.9999984496402494","0.9999984496402494","5.4049999999999905","0.5334","0.5362105263157895","391.9","6.394884621840902E-14","2.6645352591003757E-14","1.0658141036401503E-14","true","true","true","true","true"
"37","510037","B-good","true","No Deference","500","510037","B-good","500","sha256:2708886b9a088082","125","5000","0.832766961303352","1","80","0.5282648892427071","0.12040241727729077","0.6","41.4","75","0.5600000000000005","0.832766961303352","1.6053655636972102","8","0.8500000000000001","1.70144743881961","Coarse","1","1","0","true","0","0","0","8","0","1.70144743881961","0","0.5282648892427071","0.16383259528248098","75","75","0.7750000000000008","0.328","0.9673684210526315","1","0","1.530087149775274E-16","0.9999999959556136","0.9999999959556136","1.3350000000000013","0.5418","0.5437894736842105","473.3","6.394884621840902E-14","3.552713678800501E-15","7.105427357601002E-15","true","true","true","true","true"
"38","510038","B-good","true","No Deference","500","510038","B-good","500","sha256:2708886b9a088082","125","5000","0.23076011223611606","0","64","0.6323107563473369","0.8428169209410352","0.6","47.4","75","0.4600000000000004","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","0","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.6323107563473369","0.2429426828915392","75","75","0.8600000000000005","0.288","0.9637894736842105","1","0","3.413018293740443E-21","0.9999999999762823","0.9999999999762823","1.320000000000001","0.5548","0.5555789473684211","473.6","9.237055564881302E-14","4.440892098500626E-15","0","true","true","true","true","true"
"39","510039","B-good","true","No Deference","500","510039","B-good","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","59","0.39462670347453493","-0.4816096691091632","0.2","36.6","75","0.6400000000000007","0.8029278364278081","1.4046948682350588","8","0.8500000000000001","1.70144743881961","Coarse","1","1","0","true","0","0","0","8","0","1.70144743881961","0","0.39462670347453493","0.20475541464150213","75","75","1.609999999999999","0.604","0.9322105263157895","1","0","6.004092176408618E-23","0.9999999999965036","0.9999999999965036","2.2499999999999996","0.5516","0.5545263157894736","455","8.526512829121202E-14","8.43769498715119E-15","7.105427357601002E-15","true","true","true","true","true"
"40","510040","B-good","true","No Deference","500","510040","B-good","500","sha256:2708886b9a088082","125","5000","0.832766961303352","1","92","0.6166807957746789","0.5418108777478085","0.8","38.1","75","0.6150000000000005","0.832766961303352","1.6053655636972102","8","0.8500000000000001","1.70144743881961","Coarse","1","1","0","true","0","0","0","8","0","1.70144743881961","0","0.6166807957746789","0.19348458953047512","75","75","2.8549999999999955","0.476","0.8797894736842106","1","0","1.5006710951390137E-20","0.9999999999593253","0.9999999999593253","3.469999999999996","0.5534","0.5562105263157895","430.6","1.1368683772161603E-13","1.9539925233402755E-14","3.552713678800501E-15","true","true","true","true","true"
"41","510041","B-good","true","No Deference","500","510041","B-good","500","sha256:2708886b9a088082","125","5000","0.44999999999999996","0","57","0.6403937085906776","0.7224145036637446","0.8","49.2","75","0.43000000000000044","0.44999999999999996","-0.2006706954621512","4","0.45","-0.332834215328142","Coarse","0","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.6403937085906776","0.20277592402984612","75","75","1.3749999999999987","0.372","0.9421052631578948","1","0","5.0580278837736395E-17","0.9999999969250417","0.9999999969250417","1.804999999999999","0.5432","0.5444210526315789","463.9","6.394884621840902E-14","1.4210854715202004E-14","3.552713678800501E-15","true","true","true","true","true"
"42","510042","B-good","true","No Deference","500","510042","B-good","500","sha256:2708886b9a088082","125","5000","0.5990099009900991","1","56","0.5047972585750626","0.06020120863864535","0.5","41.7","75","0.5550000000000006","0.5990099009900991","0.40134139092430254","5","0.55","0.225409722106603","Coarse","1","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.5047972585750626","0.25516583715638463","75","75","4.710000000000012","0.54","0.8016842105263158","1","0","1.5149744338551856E-12","0.9999994420457565","0.9999994420457565","5.265000000000013","0.5328","0.5343157894736842","394.7","6.039613253960852E-14","7.283063041541027E-14","1.4210854715202004E-14","true","true","true","true","true"
"43","510043","B-good","true","No Deference","500","510043","B-good","500","sha256:2708886b9a088082","125","5000","0.9783898101507787","1","105","0.5941431166404737","0.48160966910916303","0.7","42","75","0.5500000000000004","0.9783898101507787","3.8127432137808728","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.5941431166404737","0.21156450020203701","75","75","2.9100000000000006","0.384","0.8774736842105263","1","0","7.87375785526308E-15","0.9999999559653782","0.9999999559653782","3.460000000000001","0.547","0.5482105263157895","430.8","8.526512829121202E-14","2.5757174171303632E-14","7.105427357601002E-15","true","true","true","true","true"
"44","510044","B-good","true","No Deference","500","510044","B-good","500","sha256:2708886b9a088082","125","5000","0.599009900990099","1","54","0.3941098597800979","-0.48160966910916303","0.35","34.8","75","0.6700000000000006","0.599009900990099","0.40134139092430243","5","0.55","0.225409722106603","Coarse","1","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.3941098597800979","0.15583054333726917","75","75","4.274999999999999","0.536","0.82","1","0","1.9475743994736006E-10","0.9999949898915151","0.9999949898915151","4.944999999999999","0.5364","0.539578947368421","401.1","6.039613253960852E-14","2.220446049250313E-14","7.105427357601002E-15","true","true","true","true","true"
"46","510046","B-good","true","No Deference","500","510046","B-good","500","sha256:2708886b9a088082","125","5000","0.646116504854369","1","67","0.6334181999830063","0.7224145036637445","0.7","36","75","0.6500000000000006","0.646116504854369","0.6020120863864538","6","0.6500000000000001","0.729360182394239","Coarse","1","1","0","true","0","0","0","6","0","0.729360182394239","0","0.6334181999830063","0.31483543124478874","75","75","1.8149999999999966","0.44","0.923578947368421","1","0","3.412530552719527E-16","0.9999999941345047","0.9999999941345047","2.464999999999997","0.5508","0.5507368421052632","450.7","8.526512829121202E-14","1.9539925233402755E-14","1.4210854715202004E-14","true","true","true","true","true"
"45","510045","B-good","true","No Deference","500","510045","B-good","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","75","0.7088299399247189","1.745835050520716","0.7","40.5","75","0.5750000000000005","0.8029278364278081","1.4046948682350588","8","0.8500000000000001","1.70144743881961","Coarse","1","1","0","true","0","0","0","8","0","1.70144743881961","0","0.7088299399247189","0.28798921355932106","75","75","1.6299999999999963","0.3","0.9313684210526316","1","0","6.852833755389726E-17","0.9999999973779788","0.9999999973779788","2.204999999999997","0.5556","0.5545263157894736","455.9","8.526512829121202E-14","2.042810365310288E-14","7.105427357601002E-15","true","true","true","true","true"
"47","510047","B-good","true","No Deference","500","510047","B-good","500","sha256:2708886b9a088082","125","5000","0.9934177025814358","1","107","0.5301900171725493","0.18060362591593618","0.5","39.3","75","0.5950000000000006","0.9934177025814358","5.016767386553782","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.5301900171725493","0.23452884155682965","75","75","1.7649999999999975","0.384","0.9256842105263158","1","0","2.2380128449307875E-20","0.9999999999526304","0.9999999999526304","2.359999999999998","0.557","0.5578947368421052","452.8","1.1368683772161603E-13","1.509903313490213E-14","7.105427357601002E-15","true","true","true","true","true"
"48","510048","B-good","true","No Deference","500","510048","B-good","500","sha256:2708886b9a088082","125","5000","0.9612361174447144","1","100","0.6346537774437062","0.6020120863864538","0.7","45.6","75","0.49000000000000055","0.9612361174447144","3.2107311273944195","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.6346537774437062","0.159725692425516","75","75","0.9599999999999999","0.336","0.9595789473684211","1","0","1.1647104169577003E-19","0.9999999998597195","0.9999999998597195","1.4500000000000004","0.5438","0.5463157894736842","471","7.105427357601002E-14","5.329070518200751E-15","0","true","true","true","true","true"
"49","510049","B-good","true","No Deference","500","510049","B-good","500","sha256:2708886b9a088082","125","5000","0.9783898101507787","1","109","0.41074938706954","-0.4214084604705177","0.3","27.3","75","0.7950000000000007","0.9783898101507787","3.8127432137808728","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.41074938706954","0.16698559904872745","75","75","2.8549999999999964","0.544","0.8797894736842106","1","0","5.767919180456613E-15","0.9999999725665356","0.9999999725665356","3.6499999999999972","0.5438","0.5458947368421052","427","5.6843418860808015E-14","2.6645352591003757E-14","7.105427357601002E-15","true","true","true","true","true"
"50","510050","B-good","true","No Deference","500","510050","B-good","500","sha256:2708886b9a088082","125","5000","0.55","1","63","0.5584172163958764","0.3612072518318723","0.5","36","75","0.6500000000000006","0.55","0.2006706954621512","5","0.55","0.225409722106603","Coarse","1","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.5584172163958764","0.2564855795712351","75","75","1.309999999999999","0.428","0.9448421052631579","1","0","5.664650526859564E-15","0.9999999761896771","0.9999999761896771","1.9599999999999995","0.5532","0.5532631578947368","460.8","9.237055564881302E-14","1.4210854715202004E-14","7.105427357601002E-15","true","true","true","true","true"
"51","510051","B-good","true","No Deference","500","510051","B-good","500","sha256:2708886b9a088082","125","5000","0.9009100727155935","1","103","0.7534510438210094","1.5652314246047796","0.85","46.2","75","0.4800000000000004","0.9009100727155935","2.207377650083664","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.7534510438210094","0.19300475828620128","75","75","0.6200000000000001","0.212","0.9738947368421053","1","0","6.579628930083996E-25","0.9999999999997368","0.9999999999997368","1.1000000000000005","0.5598","0.5589473684210526","478","9.947598300641403E-14","3.552713678800501E-15","7.105427357601002E-15","true","true","true","true","true"
"52","510052","B-good","true","No Deference","500","510052","B-good","500","sha256:2708886b9a088082","125","5000","0.6905480615036318","1","54","0.848113504910675","1.9866398850752975","1","47.1","75","0.4650000000000004","0.6905480615036318","0.802682781848605","6","0.6500000000000001","0.729360182394239","Coarse","1","1","0","true","0","0","0","6","0","0.729360182394239","0","0.848113504910675","0.09343694923749504","75","75","0.29000000000000015","0.108","0.9877894736842106","1","0","1.3220588697337213E-18","0.999999999514183","0.999999999514183","0.7550000000000006","0.5454","0.543578947368421","484.9","6.394884621840902E-14","7.105427357601002E-15","7.105427357601002E-15","true","true","true","true","true"
"53","510053","B-good","true","No Deference","500","510053","B-good","500","sha256:2708886b9a088082","125","5000","0.9783898101507787","1","99","0.788605717668286","2.2876459282685238","0.85","49.8","75","0.4200000000000004","0.9783898101507787","3.8127432137808728","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.788605717668286","0.25777372289755374","75","75","1.5899999999999985","0.168","0.9330526315789474","0.998","0.002","1.3075638574928953E-6","0.9996359571986257","0.9996359571986257","2.009999999999999","0.5434","0.5418947368421053","459.8","9.237055564881302E-14","1.509903313490213E-14","8.881784197001252E-16","true","true","true","true","true"
"54","510054","B-good","true","No Deference","500","510054","B-good","500","sha256:2708886b9a088082","125","5000","0.9174389747697416","1","112","0.6888080304383895","1.2040241727729075","0.65","40.8","75","0.5700000000000005","0.9174389747697416","2.408048345545815","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.6888080304383895","0.29275484944783015","75","75","2.794999999999999","0.308","0.8823157894736842","1","0","5.8027538727244663E-11","0.9999974467903867","0.9999974467903867","3.3649999999999993","0.5328","0.5330526315789473","432.7","6.039613253960852E-14","2.5757174171303632E-14","7.105427357601002E-15","true","true","true","true","true"
"55","510055","B-good","true","No Deference","500","510055","B-good","500","sha256:2708886b9a088082","125","5000","0.4009900990099009","0","54","0.7075754131912071","1.264225381411553","0.7","44.7","75","0.5050000000000004","0.4009900990099009","-0.40134139092430243","4","0.45","-0.332834215328142","Coarse","0","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.7075754131912071","0.2624318215511063","75","75","1.134999999999998","0.244","0.9522105263157895","1","0","5.041008024897146E-19","0.9999999996586881","0.9999999996586881","1.6399999999999983","0.5514","0.5511578947368421","467.2","8.526512829121202E-14","2.042810365310288E-14","3.552713678800501E-15","true","true","true","true","true"
"56","510056","B-good","true","No Deference","500","510056","B-good","500","sha256:2708886b9a088082","125","5000","0.9314206186232206","1","75","0.7568436917711805","1.3244265900501984","0.85","48","75","0.45000000000000034","0.9314206186232206","2.608719041007966","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.7568436917711805","0.16767496734817586","75","75","0.8700000000000008","0.212","0.9633684210526315","1","0","9.212473670678034E-18","0.99999999903522","0.99999999903522","1.3200000000000012","0.5464","0.5469473684210526","473.6","7.105427357601002E-14","2.220446049250313E-15","0","true","true","true","true","true"
"57","510057","B-good","true","No Deference","500","510057","B-good","500","sha256:2708886b9a088082","125","5000","0.4009900990099009","0","88","0.32642474043040226","-0.7826157123023899","0","29.7","75","0.7550000000000006","0.4009900990099009","-0.40134139092430243","4","0.45","-0.332834215328142","Coarse","0","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.32642474043040226","0.11556071878724407","75","75","4.134999999999996","0.56","0.8258947368421052","1","0","2.469201922381712E-20","0.9999999998999742","0.9999999998999742","4.889999999999997","0.5458","0.5511578947368421","402.2","8.526512829121202E-14","1.5987211554602254E-14","1.4210854715202004E-14","true","true","true","true","true"
"58","510058","B-good","true","No Deference","500","510058","B-good","500","sha256:2708886b9a088082","125","5000","0.7692398877638839","1","100","0.7439196210552306","1.2040241727729077","0.9","43.2","75","0.5300000000000005","0.7692398877638839","1.2040241727729075","7","0.7500000000000001","1.04564132622468","Coarse","1","1","0","true","0","0","0","7","0","1.0456413262246798","2.340555645717801E-16","0.7439196210552306","0.15411675071460862","75","75","0.9350000000000003","0.26","0.9606315789473684","1","0","1.1734489527868993E-21","0.9999999999850877","0.9999999999850877","1.4650000000000007","0.551","0.5528421052631579","470.7","8.526512829121202E-14","5.773159728050814E-15","7.105427357601002E-15","true","true","true","true","true"
"59","510059","B-good","true","No Deference","500","510059","B-good","500","sha256:2708886b9a088082","125","5000","0.646116504854369","1","85","0.6327651275263473","0.7224145036637446","0.6","42.6","75","0.5400000000000004","0.646116504854369","0.6020120863864538","6","0.6500000000000001","0.729360182394239","Coarse","1","1","0","true","0","0","0","6","0","0.729360182394239","0","0.6327651275263473","0.27699955426697304","75","75","1.3899999999999988","0.432","0.9414736842105264","1","0","1.961552019762492E-18","0.9999999994595632","0.9999999994595632","1.929999999999999","0.5474","0.548","461.4","8.526512829121202E-14","1.4210854715202004E-14","1.4210854715202004E-14","true","true","true","true","true"
"60","510060","B-good","true","No Deference","500","510060","B-good","500","sha256:2708886b9a088082","125","5000","0.9934177025814358","1","109","0.7259083781548938","1.143822964134262","0.9","51.9","75","0.3850000000000004","0.9934177025814358","5.016767386553782","9","0.9500000000000001","3.26318154292175","Coarse","1","1","0","true","0","0","0","9","0","3.2631815429217506","4.681111291435602E-16","0.7259083781548938","0.2014061124787633","75","75","0.5450000000000002","0.18","0.9770526315789474","1","0","1.7005473937993169E-15","0.9999999865939918","0.9999999865939918","0.9300000000000006","0.5434","0.5421052631578948","481.4","7.105427357601002E-14","2.6645352591003757E-15","7.105427357601002E-15","true","true","true","true","true"
